# Serie EXTRAPOLATA - Opel Astra H GTC 1.6i 16V (Z16XEP) pe ciclul R_DN3 — mixt (Constanța–Murfatlar–retur)
# Ciclul v(t) este masurat; consumul si CO2 sunt calculate cu modelul Willans calibrat pe masuratorile proprii ale vehiculului.
# Incertitudine estimata +/-10% (+/-15% peste 90 km/h pentru vehiculul MAS, in afara domeniului de calibrare).
t_s,v_kmh,a_ms2,dist_cum_m,debit_comb_g_s,consum_cum_l,CO2_g_s,CO2_cum_g
402,0.26,0.0875,3597.4,0.1552,0.2881,0.492,680.5
403,0.63,-0.036,3597.6,0.1552,0.2883,0.492,681.0
404,0.0,-0.0875,3597.6,0.1552,0.2885,0.492,681.4
405,0.0,0.0,3597.6,0.1552,0.2888,0.492,681.9
406,0.0,0.0,3597.6,0.1552,0.289,0.492,682.4
407,0.0,0.0,3597.6,0.1552,0.2892,0.492,682.9
408,0.0,0.0,3597.6,0.1552,0.2894,0.492,683.4
409,0.0,0.0,3597.6,0.1552,0.2896,0.492,683.9
410,0.0,0.0,3597.6,0.1552,0.2898,0.492,684.4
411,0.0,0.0,3597.6,0.1552,0.29,0.492,684.9
412,0.0,0.0634,3597.6,0.1552,0.2902,0.492,685.4
413,0.46,0.6051,3597.7,0.1552,0.2904,0.492,685.9
414,4.36,1.2814,3598.9,0.3998,0.291,1.2675,687.1
415,9.68,1.6163,3601.6,0.6636,0.2918,2.1035,689.2
416,15.99,1.607,3606.1,0.9336,0.2931,2.9594,692.2
417,21.25,1.3378,3612.0,1.0658,0.2945,3.3786,695.6
418,25.63,1.1076,3619.1,1.0765,0.296,3.4124,699.0
419,29.23,1.0407,3627.2,1.1309,0.2975,3.585,702.6
420,33.12,1.2907,3636.4,1.4103,0.2994,4.4706,707.1
421,38.52,1.2941,3647.1,1.6096,0.3015,5.1025,712.2
422,42.44,1.3559,3658.9,1.8063,0.304,5.726,717.9
423,48.28,1.2275,3672.3,1.8616,0.3065,5.9012,723.8
424,51.27,1.1097,3686.5,1.8447,0.3089,5.8476,729.6
425,56.27,1.4942,3702.2,2.4445,0.3122,7.7492,737.4
426,62.03,1.158,3719.4,2.2713,0.3153,7.2,744.6
427,64.61,0.6051,3737.3,1.628,0.3175,5.1609,749.7
428,66.39,0.3651,3755.8,1.3356,0.3193,4.2338,754.0
429,67.24,0.2218,3774.5,1.1412,0.3208,3.6176,757.6
430,67.99,0.044,3793.4,0.8809,0.322,2.7925,760.4
431,67.56,0.2689,3812.1,1.2157,0.3236,3.8536,764.2
432,69.92,0.3803,3831.5,1.4109,0.3255,4.4726,768.7
433,70.29,0.1125,3851.1,1.018,0.3269,3.2271,771.9
434,70.73,-0.0408,3870.7,0.7816,0.3279,2.4778,774.4
435,70.0,-0.1017,3890.2,0.6782,0.3288,2.1499,776.6
436,70.0,0.0,3909.6,0.8375,0.3299,2.6548,779.2
437,70.0,0.0042,3929.0,0.844,0.3311,2.6755,781.9
438,70.03,0.1389,3948.5,1.0556,0.3325,3.3462,785.2
439,71.0,0.1347,3968.2,1.0636,0.3339,3.3717,788.6
440,71.0,0.2778,3987.9,1.2856,0.3357,4.0755,792.7
441,73.0,0.324,4008.2,1.3876,0.3375,4.3988,797.1
442,73.33,0.1742,4028.6,1.1662,0.3391,3.6969,800.8
443,74.25,0.25,4049.2,1.3031,0.3408,4.1308,804.9
444,75.13,0.3058,4070.1,1.4034,0.3427,4.4488,809.4
445,76.46,0.3902,4091.3,1.559,0.3448,4.9419,814.3
446,77.94,0.2144,4113.0,1.3218,0.3466,4.19,818.5
447,78.0,0.008,4134.6,0.9692,0.3479,3.0722,821.6
448,78.0,-0.0321,4156.3,0.8991,0.3491,2.85,824.4
449,77.77,-0.1087,4177.9,0.7619,0.3501,2.4152,826.8
450,77.22,0.0321,4199.4,0.9949,0.3514,3.1539,830.0
451,78.0,0.2925,4221.0,1.4445,0.3534,4.579,834.6
452,79.32,0.2856,4243.1,1.4626,0.3553,4.6366,839.2
453,80.06,0.2236,4265.3,1.3799,0.3572,4.3742,843.6
454,80.93,-0.0026,4287.8,1.0024,0.3585,3.1776,846.8
455,80.04,0.1074,4310.0,1.1833,0.3601,3.751,850.5
456,81.71,0.4114,4332.7,1.721,0.3624,5.4557,856.0
457,83.0,0.1796,4355.8,1.3697,0.3643,4.3419,860.3
458,83.0,0.0005,4378.8,1.0458,0.3657,3.3152,863.6
459,83.0,0.2198,4401.9,1.4363,0.3676,4.5529,868.2
460,84.58,0.4159,4425.4,1.8017,0.37,5.7112,873.9
461,86.0,0.0817,4449.3,1.2592,0.3717,3.9915,877.9
462,85.17,0.0609,4472.9,1.2021,0.3733,3.8107,881.7
463,86.44,0.2541,4496.9,1.5709,0.3754,4.9799,886.7
464,87.0,0.0783,4521.1,1.274,0.3772,4.0387,890.7
465,87.0,0.0,4545.3,1.1216,0.3787,3.5554,894.3
466,87.0,0.0343,4569.4,1.1883,0.3803,3.7669,898.0
467,87.25,0.2623,4593.7,1.604,0.3824,5.0848,903.1
468,88.89,0.1056,4618.4,1.3648,0.3842,4.3264,907.4
469,88.01,0.0114,4642.8,1.1639,0.3858,3.6896,911.1
470,88.97,0.3093,4667.5,1.7282,0.3881,5.4782,916.6
471,90.23,0.0404,4692.6,1.2685,0.3898,4.021,920.6
472,89.26,-0.0325,4717.4,1.102,0.3913,3.4932,924.1
473,90.0,0.1025,4742.4,1.3824,0.3932,4.3824,928.5
474,90.0,0.0,4767.4,1.1819,0.3947,3.7467,932.2
475,90.0,-0.0453,4792.4,1.0907,0.3962,3.4574,935.7
476,89.67,-0.2345,4817.3,0.7046,0.3972,2.2335,937.9
477,88.31,-0.362,4841.8,0.1785,0.3974,0.5659,938.5
478,87.07,0.0053,4866.0,1.1332,0.3989,3.5923,942.1
479,88.35,0.2225,4890.5,1.5599,0.401,4.9447,947.0
480,88.67,-0.0486,4915.2,1.0584,0.4024,3.3551,950.4
481,88.0,-0.093,4939.6,0.9581,0.4037,3.0373,953.4
482,88.0,0.005,4964.1,1.1513,0.4053,3.6496,957.1
483,88.04,0.117,4988.5,1.3673,0.4071,4.3342,961.4
484,88.84,0.0336,5013.2,1.2252,0.4087,3.8839,965.3
485,88.28,-0.0419,5037.7,1.0642,0.4102,3.3734,968.7
486,88.54,-0.0387,5062.3,1.0756,0.4116,3.4098,972.1
487,88.0,-0.0751,5086.8,0.9935,0.4129,3.1492,975.2
488,88.0,0.0,5111.2,1.1414,0.4145,3.6183,978.9
489,88.0,-0.0278,5135.6,1.0867,0.4159,3.445,982.3
490,87.8,-0.1204,5160.0,0.9009,0.4171,2.8557,985.2
491,87.13,0.0278,5184.2,1.1783,0.4187,3.7353,988.9
492,88.0,0.1105,5208.7,1.3551,0.4205,4.2957,993.2
493,87.93,-0.1389,5233.1,0.8666,0.4217,2.7471,995.9
494,87.0,-0.129,5257.3,0.8703,0.4229,2.7587,998.7
495,87.0,0.0,5281.4,1.1216,0.4244,3.5554,1002.2
496,87.0,-0.0119,5305.6,1.0984,0.4259,3.482,1005.7
497,86.91,-0.0895,5329.8,0.9458,0.4271,2.9981,1008.7
498,86.36,0.0119,5353.7,1.1319,0.4286,3.5881,1012.3
499,87.0,0.0677,5377.9,1.2534,0.4303,3.9732,1016.3
500,86.84,-0.1117,5402.0,0.9012,0.4315,2.8569,1019.1
501,86.2,-0.0194,5426.0,1.0684,0.433,3.3867,1022.5
502,86.7,-0.0098,5450.1,1.0966,0.4344,3.4763,1026.0
503,86.12,0.0986,5474.0,1.2945,0.4362,4.1036,1030.1
504,87.41,-0.0743,5498.3,0.9844,0.4375,3.1205,1033.2
505,85.59,0.0699,5522.0,1.228,0.4392,3.8929,1037.1
506,87.92,0.1959,5546.5,1.5032,0.4412,4.765,1041.9
507,87.0,-0.1624,5570.6,0.8053,0.4423,2.5529,1044.4
508,86.75,-0.0023,5594.7,1.1121,0.4437,3.5254,1048.0
509,86.98,0.2432,5618.9,1.5647,0.4458,4.9602,1052.9
510,88.5,0.0128,5643.5,1.1767,0.4474,3.7303,1056.7
511,87.08,0.0716,5667.7,1.2626,0.4491,4.0024,1060.7
512,89.01,0.3817,5692.4,1.8579,0.4516,5.8896,1066.5
513,89.82,-0.0349,5717.3,1.108,0.4531,3.5125,1070.1
514,88.76,-0.1616,5742.0,0.8356,0.4542,2.6488,1072.7
515,88.66,0.1398,5766.6,1.4206,0.4561,4.5034,1077.2
516,89.77,0.0865,5791.6,1.3489,0.4579,4.2761,1081.5
517,89.28,0.032,5816.4,1.2313,0.4596,3.9032,1085.4
518,90.0,0.0643,5841.4,1.3114,0.4614,4.1572,1089.6
519,89.75,-0.1073,5866.3,0.9611,0.4626,3.0467,1092.6
520,89.23,0.0353,5891.1,1.2367,0.4643,3.9204,1096.5
521,90.0,0.0668,5916.1,1.3166,0.4661,4.1737,1100.7
522,89.71,-0.1389,5941.0,0.897,0.4673,2.8436,1103.5
523,89.0,-0.0984,5965.7,0.9655,0.4686,3.0605,1106.6
524,89.0,0.0128,5990.4,1.1871,0.4702,3.763,1110.4
525,89.09,0.0916,6015.2,1.3441,0.472,4.2609,1114.6
526,89.66,-0.0128,6040.1,1.1492,0.4735,3.6431,1118.3
527,89.0,-0.0916,6064.8,0.979,0.4748,3.1035,1121.4
528,89.0,-0.0042,6089.5,1.1532,0.4764,3.6557,1125.0
529,88.97,-0.1389,6114.2,0.8843,0.4776,2.8032,1127.8
530,88.0,-0.062,6138.7,1.0194,0.4789,3.2314,1131.1
531,88.52,0.4167,6163.3,1.9068,0.4815,6.0447,1137.1
532,91.0,0.3439,6188.6,1.8419,0.484,5.8389,1142.9
533,91.0,0.0,6213.8,1.2026,0.4856,3.8123,1146.8
534,91.0,-0.0564,6239.1,1.0877,0.487,3.448,1150.2
535,90.59,-0.0309,6264.3,1.1316,0.4886,3.5872,1153.8
536,90.78,0.1598,6289.5,1.5025,0.4906,4.7631,1158.6
537,91.74,0.0309,6315.0,1.2816,0.4923,4.0627,1162.6
538,91.0,-0.1382,6340.3,0.9211,0.4935,2.9199,1165.5
539,90.75,-0.1174,6365.5,0.959,0.4948,3.04,1168.6
540,90.15,-0.0086,6390.5,1.1677,0.4964,3.7017,1172.3
541,90.69,-0.0744,6415.7,1.0451,0.4978,3.3129,1175.6
542,89.62,-0.2343,6440.6,0.7041,0.4987,2.2319,1177.8
543,89.0,-0.086,6465.3,0.9902,0.5001,3.1389,1181.0
544,89.0,0.044,6490.0,1.2492,0.5017,3.96,1184.9
545,89.32,0.2834,6514.8,1.6907,0.504,5.3595,1190.3
546,91.04,0.3678,6540.1,1.8864,0.5065,5.9798,1196.3
547,91.96,0.2868,6565.7,1.7623,0.5089,5.5865,1201.8
548,93.11,0.2346,6591.5,1.6941,0.5112,5.3704,1207.2
549,93.65,-0.0146,6617.6,1.2283,0.5128,3.8936,1211.1
550,93.0,-0.0908,6643.4,1.0558,0.5142,3.347,1214.5
551,93.0,0.0,6669.2,1.2449,0.5159,3.9463,1218.4
552,93.0,0.055,6695.1,1.3583,0.5177,4.3059,1222.7
553,93.4,0.091,6721.0,1.4336,0.5197,4.5445,1227.3
554,93.66,-0.055,6747.0,1.1436,0.5212,3.6252,1230.9
555,93.0,-0.1005,6772.8,1.0356,0.5226,3.283,1234.2
556,92.93,-0.1389,6798.7,0.9545,0.5239,3.0257,1237.2
557,92.0,-0.0916,6824.2,1.035,0.5253,3.281,1240.5
558,92.27,0.204,6849.8,1.6176,0.5274,5.1277,1245.6
559,93.47,0.3789,6875.8,1.9722,0.5301,6.2519,1251.8
560,95.0,0.2127,6902.2,1.6993,0.5324,5.3868,1257.2
561,95.0,-0.0303,6928.6,1.224,0.534,3.88,1261.1
562,94.78,-0.1779,6954.9,0.9062,0.5352,2.8726,1264.0
563,93.72,-0.343,6981.0,0.1828,0.5355,0.5796,1264.6
564,92.31,-0.1389,7006.6,0.9433,0.5367,2.9902,1267.6
565,92.72,-0.038,7032.3,1.16,0.5383,3.6771,1271.2
566,92.04,0.0086,7057.9,1.2421,0.5399,3.9375,1275.2
567,92.78,-0.0054,7083.7,1.229,0.5416,3.896,1279.1
568,92.0,-0.1085,7109.2,1.0001,0.5429,3.1704,1282.2
569,92.0,0.0082,7134.8,1.2404,0.5446,3.9322,1286.2
570,92.06,0.1389,7160.4,1.4929,0.5466,4.7326,1290.9
571,93.0,0.0979,7186.2,1.4378,0.5485,4.5579,1295.5
572,92.76,-0.1389,7212.0,0.9514,0.5498,3.016,1298.5
573,92.0,-0.0733,7237.5,1.0727,0.5513,3.4006,1301.9
574,92.24,0.1389,7263.1,1.4969,0.5533,4.7451,1306.6
575,93.0,0.1061,7289.0,1.4531,0.5552,4.6064,1311.2
576,93.0,0.0609,7314.8,1.3692,0.5571,4.3404,1315.6
577,93.44,-0.1612,7340.8,0.9172,0.5583,2.9076,1318.5
578,91.84,-0.3374,7366.3,0.1813,0.5585,0.5748,1319.1
579,91.01,-0.1048,7391.6,0.9894,0.5599,3.1363,1322.2
580,91.09,0.1137,7416.9,1.4257,0.5618,4.5195,1326.7
581,91.83,-0.0065,7442.4,1.2066,0.5634,3.8251,1330.5
582,91.04,0.1628,7467.7,1.5138,0.5654,4.7989,1335.3
583,93.0,0.1888,7493.5,1.6066,0.5676,5.093,1340.4
584,92.4,-0.271,7519.2,0.6715,0.5685,2.1285,1342.6
585,91.05,-0.1942,7544.5,0.8079,0.5696,2.5609,1345.1
586,91.0,0.099,7569.7,1.397,0.5714,4.4286,1349.5
587,91.76,0.0,7595.2,1.2186,0.5731,3.8629,1353.4
588,91.0,-0.1611,7620.5,0.8744,0.5742,2.7719,1356.2
589,90.6,-0.0875,7645.7,1.0169,0.5756,3.2235,1359.4
590,90.37,0.0554,7670.8,1.3017,0.5774,4.1263,1363.5
591,91.0,0.0548,7696.0,1.3143,0.5791,4.1665,1367.7
592,90.76,-0.1384,7721.3,0.9166,0.5804,2.9057,1370.6
593,90.0,-0.1062,7746.3,0.968,0.5817,3.0685,1373.7
594,90.0,-0.0732,7771.3,1.0344,0.583,3.2791,1376.9
595,89.48,-0.2778,7796.1,0.6148,0.5839,1.949,1378.9
596,88.0,-0.0829,7820.6,0.9781,0.5852,3.1005,1382.0
597,88.88,0.2343,7845.2,1.5929,0.5873,5.0495,1387.0
598,89.69,0.031,7870.2,1.2377,0.589,3.9235,1391.0
599,89.1,0.0089,7894.9,1.1813,0.5906,3.7447,1394.7
600,89.75,-0.0338,7919.8,1.1089,0.5921,3.5154,1398.2
601,88.86,-0.2372,7944.5,0.6868,0.593,2.177,1400.4
602,88.04,-0.1194,7969.0,0.907,0.5942,2.8751,1403.3
603,88.0,-0.0282,7993.4,1.0859,0.5957,3.4423,1406.7
604,87.84,-0.0988,8017.8,0.944,0.5969,2.9924,1409.7
605,87.29,0.0223,8042.1,1.1708,0.5985,3.7114,1413.4
606,88.0,0.0988,8066.5,1.3345,0.6003,4.2304,1417.7
607,88.0,-0.0979,8091.0,0.9485,0.6016,3.0069,1420.7
608,87.3,-0.1633,8115.2,0.8083,0.6026,2.5624,1423.2
609,86.82,0.0502,8139.3,1.2157,0.6043,3.8536,1427.1
610,87.66,0.0244,8163.7,1.1824,0.6059,3.7482,1430.8
611,87.0,-0.0608,8187.8,1.0032,0.6072,3.18,1434.0
612,87.22,0.1351,8212.1,1.3819,0.6091,4.3807,1438.4
613,87.97,-0.0304,8236.5,1.081,0.6105,3.4269,1441.8
614,87.0,-0.1351,8260.7,0.8584,0.6117,2.7212,1444.5
615,87.0,0.0,8284.8,1.1216,0.6132,3.5554,1448.1
616,87.0,0.1672,8309.0,1.433,0.6151,4.5425,1452.6
617,88.2,0.2726,8333.5,1.6447,0.6173,5.2136,1457.8
618,88.96,0.2337,8358.2,1.5939,0.6194,5.0525,1462.9
619,89.89,-0.0312,8383.2,1.1168,0.6209,3.5403,1466.4
620,88.74,-0.4009,8407.8,0.1789,0.6212,0.567,1467.0
621,87.0,-0.1964,8432.0,0.739,0.6222,2.3428,1469.4
622,87.32,0.1355,8456.3,1.3849,0.624,4.39,1473.7
623,87.98,0.0055,8480.7,1.1518,0.6256,3.6513,1477.4
624,87.36,-0.0361,8505.0,1.0582,0.627,3.3545,1480.7
625,87.72,-0.0505,8529.3,1.0365,0.6284,3.2858,1484.0
626,87.0,-0.0995,8553.5,0.9279,0.6296,2.9413,1487.0
627,87.0,-0.006,8577.7,1.1098,0.6311,3.5181,1490.5
628,86.96,-0.0985,8601.8,0.9289,0.6324,2.9446,1493.4
629,86.29,-0.0312,8625.8,1.0474,0.6338,3.3203,1496.8
630,86.73,-0.0404,8649.9,1.0379,0.6352,3.2903,1500.0
631,86.0,-0.0759,8673.8,0.9558,0.6365,3.03,1503.1
632,86.19,0.1315,8697.7,1.3543,0.6383,4.2932,1507.4
633,86.95,-0.1078,8721.9,0.9106,0.6395,2.8867,1510.3
634,85.41,0.0015,8745.6,1.0935,0.641,3.4664,1513.7
635,86.96,0.3599,8769.7,1.7665,0.6433,5.5999,1519.3
636,88.0,0.1447,8794.2,1.4151,0.6452,4.486,1523.8
637,88.0,0.0005,8818.6,1.1424,0.6468,3.6215,1527.4
638,88.0,0.089,8843.1,1.3167,0.6485,4.1741,1531.6
639,88.64,-0.0005,8867.7,1.1532,0.6501,3.6557,1535.3
640,88.0,-0.089,8892.1,0.9661,0.6514,3.0627,1538.3
641,88.0,0.1335,8916.6,1.3954,0.6532,4.4234,1542.7
642,88.96,0.0881,8941.3,1.3352,0.655,4.2327,1547.0
643,88.63,0.131,8965.9,1.4045,0.6569,4.4521,1551.4
644,89.9,0.0508,8990.9,1.2822,0.6586,4.0645,1555.5
645,89.0,-0.1256,9015.6,0.9114,0.6599,2.889,1558.4
646,89.0,0.0,9040.3,1.1615,0.6614,3.682,1562.1
647,89.0,0.0604,9065.1,1.2818,0.6632,4.0633,1566.1
648,89.43,0.1389,9089.9,1.4356,0.6651,4.5508,1570.7
649,90.0,0.0785,9114.9,1.3393,0.6669,4.2457,1574.9
650,90.0,-0.0121,9139.9,1.1575,0.6684,3.6692,1578.6
651,89.91,-0.1389,9164.9,0.9006,0.6696,2.8549,1581.5
652,89.0,-0.1268,9189.6,0.909,0.6709,2.8815,1584.3
653,89.0,0.0,9214.3,1.1615,0.6724,3.682,1588.0
654,89.0,0.0,9239.0,1.1615,0.674,3.682,1591.7
655,89.0,-0.0539,9263.8,1.0542,0.6754,3.3417,1595.0
656,88.61,-0.1389,9288.4,0.8782,0.6766,2.7838,1597.8
657,88.0,-0.085,9312.8,0.974,0.6779,3.0874,1600.9
658,88.0,0.0,9337.3,1.1414,0.6794,3.6183,1604.5
659,88.0,0.0,9361.7,1.1414,0.6809,3.6183,1608.1
660,88.0,0.0,9386.2,1.1414,0.6825,3.6183,1611.8
661,88.0,0.0563,9410.6,1.2524,0.6842,3.97,1615.7
662,88.41,-0.0545,9435.2,1.0416,0.6856,3.302,1619.0
663,87.61,0.0826,9459.5,1.2955,0.6873,4.1068,1623.1
664,89.0,0.2227,9484.2,1.5751,0.6894,4.993,1628.1
665,89.21,0.1361,9509.0,1.4258,0.6913,4.5198,1632.7
666,89.98,0.0673,9534.0,1.317,0.6931,4.175,1636.8
667,89.7,-0.1755,9558.9,0.8234,0.6942,2.6101,1639.4
668,88.72,-0.3637,9583.6,0.1788,0.6944,0.5669,1640.0
669,87.08,-0.3362,9607.7,0.1775,0.6947,0.5628,1640.6
670,86.3,-0.0129,9631.7,1.0828,0.6961,3.4325,1644.0
671,86.98,-0.1805,9655.9,0.7697,0.6972,2.4399,1646.4
672,85.0,-0.4382,9679.5,0.1759,0.6974,0.5575,1647.0
673,83.83,-0.5448,9702.8,0.1749,0.6976,0.5546,1647.6
674,81.07,-0.5765,9725.3,0.1727,0.6979,0.5476,1648.1
675,79.68,-0.297,9747.4,0.1716,0.6981,0.5441,1648.6
676,78.94,-0.3598,9769.3,0.171,0.6983,0.5422,1649.2
677,77.09,-0.5136,9790.8,0.1693,0.6985,0.5365,1649.7
678,75.24,-0.5986,9811.7,0.1682,0.6988,0.5331,1650.3
679,72.78,-0.4496,9831.9,0.1667,0.699,0.5286,1650.8
680,72.0,-0.1432,9851.9,0.631,0.6998,2.0002,1652.8
681,71.75,-0.1786,9871.8,0.5719,0.7006,1.8128,1654.6
682,70.71,-0.2932,9891.4,0.1661,0.7008,0.5265,1655.1
683,69.63,-0.2381,9910.8,0.4933,0.7015,1.5638,1656.7
684,69.0,-0.1321,9930.0,0.6217,0.7023,1.9706,1658.7
685,68.68,-0.4127,9949.0,0.1655,0.7026,0.5248,1659.2
686,66.03,-0.4657,9967.4,0.1665,0.7028,0.5279,1659.7
687,65.33,-0.0043,9985.5,0.7946,0.7038,2.5188,1662.2
688,66.0,-0.2752,10003.9,0.1666,0.7041,0.528,1662.8
689,63.35,-1.4601,10021.5,0.1689,0.7043,0.5354,1663.3
690,55.48,-2.1284,10036.9,0.164,0.7045,0.5199,1663.8
691,48.02,-2.0447,10050.2,0.1584,0.7047,0.5023,1664.3
692,40.76,-1.8041,10061.5,0.1582,0.7049,0.5015,1664.8
693,35.03,-2.0397,10071.3,0.1524,0.7051,0.4832,1665.3
694,26.08,-1.9573,10078.5,0.1474,0.7053,0.4673,1665.8
695,20.94,-1.9289,10084.3,0.1476,0.7055,0.4677,1666.2
696,12.19,-1.8438,10087.7,0.2926,0.7059,0.9276,1667.2
697,7.67,-1.0387,10089.8,0.2887,0.7063,0.9153,1668.1
698,4.71,-0.7568,10091.1,0.2675,0.7067,0.8479,1668.9
699,2.22,-0.574,10091.8,0.2509,0.707,0.7954,1669.7
700,0.58,-0.3079,10091.9,0.1552,0.7072,0.492,1670.2
701,0.0,-0.0802,10091.9,0.1552,0.7074,0.492,1670.7
702,0.0,0.0,10091.9,0.1552,0.7076,0.492,1671.2
703,0.0,0.0,10091.9,0.1552,0.7078,0.492,1671.7
704,0.0,0.0,10091.9,0.1552,0.7081,0.492,1672.2
705,0.0,0.0,10091.9,0.1552,0.7083,0.492,1672.7
706,0.0,0.0,10091.9,0.1552,0.7085,0.492,1673.2
707,0.0,0.0,10091.9,0.1552,0.7087,0.492,1673.7
708,0.0,0.0,10091.9,0.1552,0.7089,0.492,1674.2
709,0.0,0.0,10091.9,0.1552,0.7091,0.492,1674.6
710,0.0,0.0,10091.9,0.1552,0.7093,0.492,1675.1
711,0.0,0.0,10091.9,0.1552,0.7095,0.492,1675.6
712,0.0,0.0,10091.9,0.1552,0.7097,0.492,1676.1
713,0.0,0.0,10091.9,0.1552,0.7099,0.492,1676.6
714,0.0,0.0,10091.9,0.1552,0.7101,0.492,1677.1
715,0.0,0.0,10091.9,0.1552,0.7103,0.492,1677.6
716,0.0,0.0018,10091.9,0.1552,0.7106,0.492,1678.1
717,0.01,0.1036,10091.9,0.1552,0.7108,0.492,1678.6
718,0.75,-0.0018,10092.1,0.1552,0.711,0.492,1679.1
719,0.0,-0.1036,10092.1,0.1552,0.7112,0.492,1679.6
720,0.0,0.0,10092.1,0.1552,0.7114,0.492,1680.1
721,0.0,0.0,10092.1,0.1552,0.7116,0.492,1680.5
722,0.0,0.0,10092.1,0.1552,0.7118,0.492,1681.0
723,0.0,0.0,10092.1,0.1552,0.712,0.492,1681.5
724,0.0,0.0,10092.1,0.1552,0.7122,0.492,1682.0
725,0.0,0.0,10092.1,0.1552,0.7124,0.492,1682.5
726,0.0,0.2104,10092.1,0.1552,0.7126,0.492,1683.0
727,1.51,0.7649,10092.6,0.2803,0.713,0.8887,1683.9
728,5.51,1.1163,10094.1,0.4239,0.7136,1.3437,1685.2
729,9.55,1.4401,10096.7,0.6207,0.7144,1.9678,1687.2
730,15.88,1.4928,10101.1,0.8875,0.7156,2.8134,1690.0
731,20.3,1.3028,10106.8,1.0072,0.717,3.1928,1693.2
732,25.26,1.2859,10113.8,1.1637,0.7185,3.6889,1696.9
733,29.56,1.0523,10122.0,1.1473,0.7201,3.6369,1700.5
734,32.83,1.1698,10131.1,1.3207,0.7218,4.1865,1704.7
735,37.98,1.5341,10141.7,1.7718,0.7242,5.6167,1710.3
736,43.88,1.3223,10153.9,1.8197,0.7267,5.7685,1716.1
737,47.5,0.7126,10167.1,1.3466,0.7285,4.2688,1720.4
738,49.01,0.3369,10180.7,0.9937,0.7298,3.1502,1723.5
739,49.93,-0.0234,10194.5,0.6079,0.7306,1.927,1725.5
740,48.84,-0.226,10208.1,0.159,0.7308,0.504,1726.0
741,48.3,-0.0416,10221.5,0.5716,0.7316,1.8118,1727.8
742,48.54,0.0022,10235.0,0.6215,0.7324,1.9703,1729.7
743,48.32,0.0584,10248.4,0.6799,0.7333,2.1554,1731.9
744,48.96,0.095,10262.0,0.7278,0.7343,2.307,1734.2
745,49.0,-0.0016,10275.6,0.6223,0.7352,1.9727,1736.2
746,48.95,-0.1057,10289.2,0.5077,0.7358,1.6095,1737.8
747,48.24,0.0069,10302.6,0.6234,0.7367,1.9761,1739.8
748,49.0,0.1057,10316.3,0.7399,0.7377,2.3456,1742.1
749,49.0,-0.0486,10329.9,0.5707,0.7384,1.8091,1743.9
750,48.65,-0.1389,10343.4,0.469,0.7391,1.4869,1745.4
751,48.0,-0.0902,10356.7,0.5164,0.7398,1.6371,1747.0
752,48.0,0.0,10370.0,0.6134,0.7406,1.9445,1749.0
753,48.0,0.0362,10383.4,0.6523,0.7415,2.0678,1751.1
754,48.26,0.1389,10396.8,0.7662,0.7425,2.4289,1753.5
755,49.0,0.1027,10410.4,0.7367,0.7435,2.3353,1755.8
756,49.0,0.0,10424.0,0.624,0.7443,1.9782,1757.8
757,49.0,0.0,10437.6,0.624,0.7451,1.9782,1759.8
758,49.0,-0.0419,10451.2,0.5781,0.7459,1.8326,1761.6
759,48.7,-0.0962,10464.8,0.5159,0.7466,1.6355,1763.2
760,48.31,0.0047,10478.2,0.6217,0.7475,1.9708,1765.2
761,48.73,-0.0417,10491.7,0.5757,0.7482,1.825,1767.0
762,48.01,0.0654,10505.0,0.6838,0.7491,2.1676,1769.2
763,49.2,0.2214,10518.7,0.8701,0.7503,2.7581,1772.0
764,49.6,-0.0674,10532.5,0.5557,0.7511,1.7615,1773.7
765,48.72,-0.2181,10546.0,0.1589,0.7513,0.5038,1774.2
766,48.03,0.0,10559.4,0.6137,0.7521,1.9455,1776.2
767,48.72,-0.0043,10572.9,0.6163,0.7529,1.9538,1778.1
768,48.0,-0.0997,10586.2,0.5063,0.7536,1.605,1779.7
769,48.0,-0.1389,10599.6,0.4642,0.7542,1.4714,1781.2
770,47.0,-0.0869,10612.6,0.515,0.7549,1.6326,1782.8
771,47.37,0.1389,10625.8,0.755,0.7559,2.3934,1785.2
772,48.0,0.0869,10639.1,0.7068,0.7569,2.2406,1787.5
773,48.0,0.1788,10652.5,0.8056,0.758,2.5537,1790.0
774,49.29,0.2239,10666.1,0.8742,0.7591,2.7712,1792.8
775,49.61,-0.001,10679.9,0.6295,0.76,1.9955,1794.8
776,49.28,0.0089,10693.6,0.6369,0.7608,2.0189,1796.8
777,49.68,-0.0389,10707.4,0.588,0.7616,1.864,1798.7
778,49.0,-0.0939,10721.0,0.521,0.7623,1.6515,1800.3
779,49.0,0.0931,10734.6,0.7262,0.7633,2.3021,1802.6
780,49.67,0.2424,10748.4,0.9008,0.7645,2.8554,1805.5
781,50.75,-0.0065,10762.5,0.6356,0.7654,2.0147,1807.5
782,49.62,-0.2424,10776.3,0.1595,0.7656,0.5057,1808.0
783,49.0,-0.0866,10789.9,0.529,0.7663,1.677,1809.7
784,49.0,0.0295,10803.5,0.6564,0.7672,2.0808,1811.8
785,49.21,0.0496,10817.2,0.681,0.7681,2.1588,1813.9
786,49.36,-0.1341,10830.9,0.4797,0.7687,1.5206,1815.4
787,48.25,0.0892,10844.3,0.7124,0.7697,2.2583,1817.7
