ruta,fereastra_orara,timestamp_local,t_rel_s,v_kmh,rpm,maf_g_s,sarcina_motor_pct,t_lichid_racire_C,t_aer_admisie_C,t_ambiant_C,altitudine_m,p_galerie_psi,HDOP,a_ms2,dist_cum_m,stationare,clasa_RDE,segment,debit_comb_model_ml_s,comb_cum_l_model,CO2_g_s_model,CO2_g_s_stoich_MAF,debit_comb_fizic_ml_s,CO2_g_s_fizic
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:52:53,2311,50.66849615806793,1456.2014270032907,20.95739846322717,27.859374313939384,88.83424807903397,34.0,21.0,36.43644346871548,17.187069154774946,1.4699839207605023,0.0509,37681.2,0,urban,S4_urban_retur,0.4636,1.8147,1.2232,4.5673,0.5462,1.4413
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:52:54,2312,50.37238095238096,1443.872380952381,20.54104761904761,21.51359047619049,88.31380952380952,34.0,21.0,35.82133333333334,16.958076190476188,1.8512565033513293,0.046,37695.2,0,urban,S4_urban_retur,0.1497,1.8149,0.3949,4.4765,0.5312,1.4016
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:52:55,2313,51.0,1448.850268576544,20.1282005371531,26.22105640107406,88.30528200537151,34.0,21.0,36.02837958818268,16.642936436884526,2.2301040927867,0.0615,37709.3,0,urban,S4_urban_retur,0.3626,1.8152,0.9568,4.3866,0.5747,1.5164
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:52:56,2314,50.81502890173401,1458.195086705202,19.76554913294798,31.652485549131672,88.81502890173401,34.0,21.0,34.66647398843939,16.2677456647399,1.7582373916006997,-0.1413,37723.4,0,urban,S4_urban_retur,0.6404,1.8159,1.6897,4.3075,0.1197,0.3158
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:52:57,2315,49.98255033557057,1455.331208053694,19.78232214765105,20.793785234899246,88.01744966442942,34.0,21.0,35.40348993288588,16.387382550335587,2.3480207468675034,-0.2521,37737.3,0,urban,S4_urban_retur,0.1262,1.816,0.3329,4.3112,0.0694,0.1832
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:52:58,2316,49.0,1433.9480558930748,19.271846901579565,21.696998784933207,88.67436208991485,34.0,21.0,35.66512758201703,16.14556500607531,1.6398100644094575,-0.1365,37750.9,0,urban,S4_urban_retur,0.1467,1.8161,0.3871,4.1999,0.1198,0.316
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:52:59,2317,49.0,1439.897342995169,19.12289855072464,24.82777777777797,88.42995169082128,34.0,21.0,35.885990338164255,15.95,1.9204529881070285,0.0,37764.6,0,urban,S4_urban_retur,0.3249,1.8165,0.8573,4.1675,0.4133,1.0906
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:53:00,2318,49.0,1439.8013307984793,19.151692015209125,25.570589353612323,88.61026615969584,34.0,21.0,36.03897338403042,16.008460076045626,2.233630903389508,0.0,37778.2,0,urban,S4_urban_retur,0.3572,1.8168,0.9425,4.1737,0.4133,1.0906
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:53:01,2319,49.0,1425.879875886521,19.230301418439737,21.52900709219884,88.31737588652493,34.0,21.0,35.592198581560105,16.284078014184463,2.65487214849194,0.0,37791.8,0,urban,S4_urban_retur,0.1462,1.817,0.3858,4.1909,0.4133,1.0906
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:53:02,2320,49.0,1406.8700000000003,19.43666666666667,26.38760000000025,89.0,34.0,21.0,34.71466666666669,16.68,2.2980722071413813,0.0644,37805.4,0,urban,S4_urban_retur,0.3441,1.8173,0.9078,4.2359,0.5518,1.456
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:53:03,2321,49.46376811594211,1431.3586956521765,19.957826086956583,31.54565217391265,88.53623188405788,34.0,21.0,35.52463768115948,16.814492753623213,2.40791774257839,0.0954,37819.1,0,urban,S4_urban_retur,0.6062,1.8179,1.5996,4.3494,0.6258,1.6513
DIESEL_Constanta-DN3-Murfatlar-retur,09-10,2026-09-11 09:53:04,2322,49.68684025334266,1446.4493314567203,20.40384236453203,27.42288529204757,88.0,34.0,21.0,35.649472202674126,17.013842364532028,3.1204521602001423,-0.061,37832.9,0,urban,S4_urban_retur,0.4257,1.8183,1.1232,4.4466,0.2883,0.7608
